Date,CCJ,NLR,SPY,URA,URNM
2023-07-27,32.78798294067383,54.94826126098633,435.92822265625,18.866178512573242,29.93174171447754
2023-07-28,33.772216796875,55.50376510620117,440.1961364746094,19.242626190185547,30.366849899291992
2023-07-31,34.955284118652344,56.82770538330078,441.0342102050781,19.87295913696289,31.499940872192383
2023-08-01,34.33890151977539,56.48514175415039,439.772216796875,19.732885360717773,31.499940872192383
2023-08-02,33.02658462524414,55.78150939941406,433.6546325683594,19.27764320373535,30.9197998046875
2023-08-03,33.52367401123047,55.790767669677734,432.41180419921875,19.29515266418457,31.01044273376465
2023-08-04,33.304954528808594,56.29072189331055,430.4561462402344,19.52277374267578,31.182676315307617
2023-08-07,33.73244857788086,56.96657943725586,434.21337890625,19.671600341796875,31.63591194152832
2023-08-08,33.80204391479492,56.994354248046875,432.32513427734375,19.63658332824707,31.790010452270508
2023-08-09,34.060523986816406,57.114715576171875,429.4349060058594,19.671600341796875,31.889726638793945
2023-08-10,33.990936279296875,57.12397003173828,429.5890808105469,19.671600341796875,32.043827056884766
2023-08-11,34.59738540649414,57.82760238647461,429.338623046875,20.021785736083984,32.642093658447266
2023-08-14,34.59738540649414,57.753543853759766,431.7085266113281,19.82918357849121,32.234188079833984
2023-08-15,33.692684173583984,56.76289749145508,426.67962646484375,19.30390739440918,31.45461654663086
2023-08-16,33.8616943359375,56.58698272705078,423.5485534667969,19.251380920410156,31.499940872192383
2023-08-17,33.82192611694336,56.225914001464844,420.3211975097656,19.198854446411133,31.318647384643555
2023-08-18,34.4681396484375,57.10545349121094,420.52349853515625,19.592809677124023,32.30670166015625
2023-08-21,35.84010696411133,58.57753372192383,423.2595520019531,20.249404907226562,33.67547607421875
2023-08-22,35.989234924316406,58.586788177490234,422.1130676269531,20.354461669921875,33.85676956176758
2023-08-23,35.75062561035156,59.19784164428711,426.81451416015625,20.57332420349121,34.16497039794922
2023-08-24,35.521968841552734,58.25348663330078,420.89923095703125,20.223142623901367,33.5848274230957
2023-08-25,36.16818618774414,59.08673858642578,423.8664855957031,20.590835571289062,34.210296630859375
2023-08-28,36.386905670166016,59.43855285644531,426.55438232421875,20.818456649780273,34.473175048828125
2023-08-29,36.297428131103516,59.61446762084961,432.72015380859375,20.809701919555664,34.319068908691406
2023-08-30,36.72492218017578,60.04960632324219,434.50244140625,21.054828643798828,34.89921569824219
2023-08-31,36.784576416015625,59.53114700317383,433.8665466308594,21.019811630249023,34.9173469543457
2023-09-01,37.13253402709961,60.38290786743164,434.6758117675781,21.28244972229004,35.44309616088867
2023-09-05,36.92375946044922,61.216163635253906,432.79718017578125,21.763954162597656,36.83906555175781
2023-09-06,36.62550735473633,60.679176330566406,429.8877258300781,21.440032958984375,36.403961181640625
2023-09-07,36.88399124145508,60.679176330566406,428.56787109375,21.36124038696289,36.01417922973633
2023-09-08,36.83428192138672,61.10506057739258,429.21331787109375,21.44878578186035,36.3223762512207
2023-09-11,37.271724700927734,62.0308952331543,432.03607177734375,21.80772590637207,37.05662536621094
2023-09-12,37.91793441772461,61.80869674682617,429.6661682128906,21.798969268798828,37.12007141113281
2023-09-13,38.70333480834961,63.20669937133789,430.1671142578125,22.464323043823242,38.48884582519531
2023-09-14,39.65774917602539,64.98430633544922,433.8761901855469,23.15593719482422,39.912010192871094
2023-09-15,40.06536102294922,65.4749984741211,428.6487121582031,23.374801635742188,40.59186553955078
2023-09-18,40.174720764160156,65.78052520751953,428.9000244140625,23.44483757019043,40.791290283203125
2023-09-19,38.912113189697266,65.00282287597656,428.0106506347656,23.068389892578125,39.912010192871094
2023-09-20,39.27001953125,65.02133178710938,424.0757751464844,23.077144622802734,40.21114730834961
2023-09-21,38.54426956176758,63.94737243652344,417.0664367675781,22.648168563842773,39.55848693847656
2023-09-22,39.747222900390625,66.07679748535156,416.1286926269531,23.453594207763672,41.17200469970703
2023-09-25,41.248435974121094,67.57662963867188,417.87860107421875,24.52165412902832,43.710140228271484
2023-09-26,40.38349914550781,65.83607482910156,411.7394714355469,23.812532424926758,42.83085632324219
2023-09-27,40.11507034301758,65.44721984863281,411.90380859375,23.768756866455078,42.595176696777344
2023-09-28,40.91041564941406,67.0211410522461,414.2917785644531,24.54792022705078,44.081790924072266
2023-09-29,39.409202575683594,65.59535217285156,413.2863464355469,23.672456741333008,42.75833511352539
2023-10-02,37.351253509521484,63.26225662231445,413.1219482421875,22.823259353637695,41.317047119140625
2023-10-03,36.864112854003906,62.2067985534668,407.59185791015625,22.227947235107422,39.83949279785156
2023-10-04,35.949466705322266,61.836463928222656,410.5599060058594,22.04410171508789,39.42251968383789
2023-10-05,36.913822174072266,62.716007232666016,410.4052429199219,22.58688735961914,40.537479400634766
